&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&30&1&50.9
1&1000&30&1&27.7
2&1500&30&1&20.78
3&2000&30&1&17.97
4&2500&30&1&16.89
5&3000&30&1&16.77
6&3500&30&1&17.34
7&4000&30&1&18.48
8&4500&30&1&20.18
9&5000&30&1&22.48
10&5500&30&1&25.45
11&6000&30&1&29.22
12&6500&30&1&33.97
13&7000&30&1&39.9
14&7500&30&1&47.3
15&8000&30&1&56.56
