&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&3&2&1147.68
1&1000&3&2&610.26
2&1500&3&2&444.29
3&2000&3&2&371.31
4&2500&3&2&336.39
5&3000&3&2&321.74
6&3500&3&2&320.16
7&4000&3&2&328.49
8&4500&3&2&345.43
9&5000&3&2&370.74
10&5500&3&2&404.86
11&6000&3&2&448.82
12&6500&3&2&504.18
13&7000&3&2&573.09
14&7500&3&2&658.36
15&8000&3&2&763.67
