&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&7&1&203.17
1&1000&7&1&110.57
2&1500&7&1&82.98
3&2000&7&1&71.78
4&2500&7&1&67.46
5&3000&7&1&67.02
6&3500&7&1&69.29
7&4000&7&1&73.85
8&4500&7&1&80.63
9&5000&7&1&89.79
10&5500&7&1&101.63
11&6000&7&1&116.65
12&6500&7&1&135.49
13&7000&7&1&159.04
14&7500&7&1&188.41
15&8000&7&1&225.06
