&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&4&3&1583.51
1&1000&4&3&827.66
2&1500&4&3&588.71
3&2000&4&3&478.89
4&2500&4&3&421.32
5&3000&4&3&390.81
6&3500&4&3&376.93
7&4000&4&3&374.82
8&4500&4&3&382.15
9&5000&4&3&397.92
10&5500&4&3&422.0
11&6000&4&3&454.83
12&6500&4&3&497.39
13&7000&4&3&551.17
14&7500&4&3&618.21
15&8000&4&3&701.24
