&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&1&5&16347.09
1&1000&1&5&8359.59
2&1500&1&5&5765.26
3&2000&1&5&4517.81
4&2500&1&5&3810.94
5&3000&1&5&3377.81
6&3500&1&5&3105.61
7&4000&1&5&2939.41
8&4500&1&5&2850.26
9&5000&1&5&2822.45
10&5500&1&5&2847.91
11&6000&1&5&2923.51
12&6500&1&5&3049.7
13&7000&1&5&3230.0
14&7500&1&5&3470.78
15&8000&1&5&3781.5
