&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&3&3&2109.23
1&1000&3&3&1102.45
2&1500&3&3&784.16
3&2000&3&3&637.88
4&2500&3&3&561.2
5&3000&3&3&520.56
6&3500&3&3&502.06
7&4000&3&3&499.24
8&4500&3&3&508.98
9&5000&3&3&529.98
10&5500&3&3&562.02
11&6000&3&3&605.71
12&6500&3&3&662.35
13&7000&3&3&733.91
14&7500&3&3&823.12
15&8000&3&3&933.58
