&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&1&2&3446.32
1&1000&1&2&1832.34
2&1500&1&2&1333.79
3&2000&1&2&1114.51
4&2500&1&2&1009.52
5&3000&1&2&965.36
6&3500&1&2&960.41
7&4000&1&2&985.16
8&4500&1&2&1035.72
9&5000&1&2&1111.33
10&5500&1&2&1213.32
11&6000&1&2&1344.71
12&6500&1&2&1510.16
13&7000&1&2&1716.08
14&7500&1&2&1970.87
15&8000&1&2&2285.45
