&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&15&2&230.85
1&1000&15&2&122.79
2&1500&15&2&89.43
3&2000&15&2&74.78
4&2500&15&2&67.79
5&3000&15&2&64.88
6&3500&15&2&64.61
7&4000&15&2&66.34
8&4500&15&2&69.83
9&5000&15&2&75.01
10&5500&15&2&82.0
11&6000&15&2&91.0
12&6500&15&2&102.34
13&7000&15&2&116.47
14&7500&15&2&133.97
15&8000&15&2&155.6
