&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&2&1&712.77
1&1000&2&1&387.75
2&1500&2&1&290.86
3&2000&2&1&251.48
4&2500&2&1&236.22
5&3000&2&1&234.5
6&3500&2&1&242.3
7&4000&2&1&258.08
8&4500&2&1&281.6
9&5000&2&1&313.36
10&5500&2&1&354.44
11&6000&2&1&406.52
12&6500&2&1&471.86
13&7000&2&1&553.47
14&7500&2&1&655.21
15&8000&2&1&782.07
