&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&1&1&1426.2
1&1000&1&1&775.81
2&1500&1&1&581.91
3&2000&1&1&503.05
4&2500&1&1&472.47
5&3000&1&1&468.99
6&3500&1&1&484.51
7&4000&1&1&516.01
8&4500&1&1&562.96
9&5000&1&1&626.35
10&5500&1&1&708.38
11&6000&1&1&812.34
12&6500&1&1&942.79
13&7000&1&1&1105.68
14&7500&1&1&1308.74
15&8000&1&1&1561.89
