&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&2&4&5225.34
1&1000&2&4&2696.81
2&1500&2&4&1884.58
3&2000&2&4&1500.93
4&2500&2&4&1289.76
5&3000&2&4&1166.62
6&3500&2&4&1096.1
7&4000&2&4&1061.19
8&4500&2&4&1053.24
9&5000&2&4&1067.86
10&5500&2&4&1103.25
11&6000&2&4&1159.29
12&6500&2&4&1237.25
13&7000&2&4&1339.6
14&7500&2&4&1470.08
15&8000&2&4&1633.81
