&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&2&5&8169.55
1&1000&2&5&4177.84
2&1500&2&5&2881.36
3&2000&2&5&2258.0
4&2500&2&5&1904.8
5&3000&2&5&1688.4
6&3500&2&5&1552.43
7&4000&2&5&1469.46
8&4500&2&5&1425.0
9&5000&2&5&1411.22
10&5500&2&5&1424.09
11&6000&2&5&1462.05
12&6500&2&5&1525.34
13&7000&2&5&1615.73
14&7500&2&5&1736.41
15&8000&2&5&1892.14
