&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&4&1&356.05
1&1000&4&1&193.72
2&1500&4&1&145.34
3&2000&4&1&125.69
4&2500&4&1&118.09
5&3000&4&1&117.26
6&3500&4&1&121.19
7&4000&4&1&129.12
8&4500&4&1&140.92
9&5000&4&1&156.86
10&5500&4&1&177.47
11&6000&4&1&203.61
12&6500&4&1&236.4
13&7000&4&1&277.37
14&7500&4&1&328.45
15&8000&4&1&392.16
