&initial_activity(Bq)&increment_days(d)&reset_time(yr)&total_100_events_time(hr)
0&500&15&4&701.27
1&1000&15&4&361.95
2&1500&15&4&252.97
3&2000&15&4&201.5
4&2500&15&4&173.19
5&3000&15&4&156.7
6&3500&15&4&147.27
7&4000&15&4&142.64
8&4500&15&4&141.65
9&5000&15&4&143.7
10&5500&15&4&148.58
11&6000&15&4&156.26
12&6500&15&4&166.93
13&7000&15&4&180.94
14&7500&15&4&198.81
15&8000&15&4&221.26
